x,y,2dKDE
18.0,-12.0,0.00012615424073746838
18.0,-11.0,0.00013366859198245945
18.0,-10.0,0.00014431598244087272
18.0,-9.0,0.00015569841728160403
18.0,-8.0,0.0001647178359719854
18.0,-7.0,0.00016872157157785244
18.0,-6.0,0.00016659878360469836
18.0,-5.0,0.00015929587644069655
18.0,-4.0,0.00014947893670984192
18.0,-3.0,0.00014048442643488777
18.0,-2.0,0.00013503842247377862
18.0,-1.0,0.0001343089999556399
18.0,0.0,0.00013765730033400014
18.0,1.0,0.00014310236233832898
18.0,2.0,0.00014821176138281157
18.0,3.0,0.00015101171853512433
18.0,4.0,0.00015058373701764836
18.0,5.0,0.00014719172866492044
18.0,6.0,0.00014196956582696217
18.0,7.0,0.00013634608432597537
18.0,8.0,0.00013147075391183307
18.0,9.0,0.00012789421776195352
18.0,10.0,0.00012562508418488915
18.0,11.0,0.0001244691526308225
18.0,12.0,0.00012438911067561397
18.0,13.0,0.00012563189972905153
18.0,14.0,0.00012856285643495315
18.0,15.0,0.00013337210336464376
18.0,16.0,0.00013989600661239274
18.0,17.0,0.00014766864236355015
18.0,18.0,0.00015610586889002682
18.0,19.0,0.0001646148599192448
18.0,20.0,0.0001725045714463738
18.0,21.0,0.00017877171345262967
18.0,22.0,0.00018198539437939274
18.0,23.0,0.00018047087598148883
18.0,24.0,0.00017280929811301112
18.0,25.0,0.000158449691172346
18.0,26.0,0.00013811935381418192
18.0,27.0,0.00011379377482840661
18.0,28.0,8.820522483299582e-05
18.0,29.0,6.409883938611869e-05
19.0,-30.0,4.09965407615459e-05
19.0,-29.0,5.51071044998044e-05
19.0,-28.0,6.936959034846595e-05
19.0,-27.0,8.235092949336422e-05
19.0,-26.0,9.309392892292156e-05
19.0,-25.0,0.00010145003207538284
19.0,-24.0,0.0001080142953455823
19.0,-23.0,0.00011368358785303981
19.0,-22.0,0.00011910052328613156
19.0,-21.0,0.00012431292780995564
19.0,-20.0,0.00012881676038250153
19.0,-19.0,0.00013189189962007874
19.0,-18.0,0.00013299147055093413
19.0,-17.0,0.00013199974826863495
19.0,-16.0,0.0001293338533256257
19.0,-15.0,0.00012595292307585415
19.0,-14.0,0.0001232824657490193
19.0,-13.0,0.00012296225585426644
19.0,-12.0,0.00012634358649016135
19.0,-11.0,0.00013383952908235726
19.0,-10.0,0.0001444390550207813
19.0,-9.0,0.00015573881647758624
19.0,-8.0,0.000164639184913244
19.0,-7.0,0.00016849374467580426
19.0,-6.0,0.0001662117699674346
19.0,-5.0,0.0001587788279913232
19.0,-4.0,0.0001489180880418723
19.0,-3.0,0.00014002835797463298
19.0,-2.0,0.00013487869447069545
19.0,-1.0,0.00013463201653161433
19.0,0.0,0.00013857836653476103
19.0,1.0,0.0001446079987821015
19.0,2.0,0.00015014065284701212
19.0,3.0,0.0001530913023272892
19.0,4.0,0.00015251261740591496
19.0,5.0,0.00014873311510005412
19.0,6.0,0.00014301436320490567
19.0,7.0,0.0001369212955916647
19.0,8.0,0.00013169851778216792
19.0,9.0,0.00012792999378107118
19.0,10.0,0.0001256071915827835
19.0,11.0,0.00012449753436851485
19.0,12.0,0.00012453120768783678
19.0,13.0,0.00012594035543181232
19.0,14.0,0.00012908797039552102
19.0,15.0,0.00013415842184936176
19.0,16.0,0.00014096201466695055
19.0,17.0,0.0001489779426310923
19.0,18.0,0.00015754538723308401
19.0,19.0,0.0001659972269018029
19.0,20.0,0.00017360430418196713
19.0,21.0,0.00017938866391090753
19.0,22.0,0.00018201172032230556
19.0,23.0,0.00017993092945483026
19.0,24.0,0.00017185209169760397
19.0,25.0,0.00015729657601090222
19.0,26.0,0.0001369914799265865
19.0,27.0,0.00011285142717921658
19.0,28.0,8.752089726971717e-05
19.0,29.0,6.366625293353678e-05
20.0,-30.0,4.108320034778214e-05
20.0,-29.0,5.523630452309058e-05
20.0,-28.0,6.954554251269954e-05
20.0,-27.0,8.257035221928818e-05
20.0,-26.0,9.334463164046476e-05
20.0,-25.0,0.00010171197707413929
20.0,-24.0,0.00010826323946651448
20.0,-23.0,0.00011389647390925988
20.0,-22.0,0.00011926114258647446
20.0,-21.0,0.00012441622332815813
20.0,-20.0,0.0001288705169492038
20.0,-19.0,0.00013191535498307562
20.0,-18.0,0.00013301127419499371
20.0,-17.0,0.00013204425280220275
20.0,-16.0,0.00012942669137935476
20.0,-15.0,0.0001261064961946197
20.0,-14.0,0.00012349205431624614
20.0,-13.0,0.0001232022781799494
20.0,-12.0,0.00012656835643057733
20.0,-11.0,0.00013399029333386497
20.0,-10.0,0.00014445656145108216
20.0,-9.0,0.00015557756012433952
20.0,-8.0,0.00016427842816201793
20.0,-7.0,0.00016794288920633945
20.0,-6.0,0.0001655120445232834
20.0,-5.0,0.0001580055112031557
20.0,-4.0,0.00014818448835304584
20.0,-3.0,0.00013948572503949316
20.0,-2.0,0.00013470101045041035
20.0,-1.0,0.00013497789463757972
20.0,0.0,0.000139535640823603
20.0,1.0,0.0001461430690510664
20.0,2.0,0.00015208181582174846
20.0,3.0,0.00015516424572701223
20.0,4.0,0.00015442021758062748
20.0,5.0,0.00015024622123203634
20.0,6.0,0.00014403281420233066
20.0,7.0,0.0001374808088897937
20.0,8.0,0.0001319284616469176
20.0,9.0,0.00012799016990174372
20.0,10.0,0.0001256355527410684
20.0,11.0,0.0001245868178622647
20.0,12.0,0.00012473315605157935
20.0,13.0,0.00012628363766056195
20.0,14.0,0.00012959403752070678
20.0,15.0,0.00013484484221561578
20.0,16.0,0.000141830512675688
20.0,17.0,0.00014999225988739762
20.0,18.0,0.00015861131603147688
20.0,19.0,0.00016696079448275407
20.0,20.0,0.00017427947489269773
20.0,21.0,0.000179611726836611
20.0,22.0,0.00018170205331963468
20.0,23.0,0.0001791288135183821
20.0,24.0,0.0001707121454441663
20.0,25.0,0.0001560373978379665
20.0,26.0,0.00013582477780085524
20.0,27.0,0.00011192282447006559
20.0,28.0,8.688504440318311e-05
20.0,29.0,6.329874794428051e-05
21.0,-30.0,4.116353047690742e-05
21.0,-29.0,5.536301234799929e-05
21.0,-28.0,6.972540033721208e-05
21.0,-27.0,8.280135510447555e-05
21.0,-26.0,9.361332631833062e-05
21.0,-25.0,0.00010199385767337383
21.0,-24.0,0.00010852683730456013
21.0,-23.0,0.00011411044728384317
21.0,-22.0,0.00011940249012693067
21.0,-21.0,0.00012447716940933683
21.0,-20.0,0.00012886189860180681
21.0,-19.0,0.0001318654040244641
21.0,-18.0,0.000132960061397273
21.0,-17.0,0.000132035025101628
21.0,-16.0,0.0001294954793090431
21.0,-15.0,0.00012627113495058457
21.0,-14.0,0.00012374218060380164
21.0,-13.0,0.00012349335828786866
21.0,-12.0,0.00012682412059445046
21.0,-11.0,0.00013411676667027104
21.0,-10.0,0.0001443661108333298
21.0,-9.0,0.0001552152136847741
21.0,-8.0,0.00016363984513199795
21.0,-7.0,0.00016707712517014073
21.0,-6.0,0.00016451101547392132
21.0,-5.0,0.0001569893613636912
21.0,-4.0,0.00014729155627049448
21.0,-3.0,0.00013886706561169746
21.0,-2.0,0.00013450956258525849
21.0,-1.0,0.00013534108625568148
21.0,0.0,0.0001405115824356061
21.0,1.0,0.0001476779994689692
21.0,2.0,0.00015399630688558665
21.0,3.0,0.00015718711524961637
21.0,4.0,0.00015626433348047767
21.0,5.0,0.00015169494260098906
21.0,6.0,0.00014499767386920356
21.0,7.0,0.00013800652907860933
21.0,8.0,0.00013214997601692602
21.0,9.0,0.0001280689620611428
21.0,10.0,0.0001257064292241299
21.0,11.0,0.00012473287535607618
21.0,12.0,0.00012498837540287754
21.0,13.0,0.00012665082457759424
21.0,14.0,0.0001300639666140803
21.0,15.0,0.00013540656185663888
21.0,16.0,0.0001424683672607206
21.0,17.0,0.00015067128814127195
21.0,18.0,0.00015925973832936732
21.0,19.0,0.00016746387646199735
21.0,20.0,0.0001744975926729168
21.0,21.0,0.0001794237239598059
21.0,22.0,0.000181057753387219
21.0,23.0,0.00017808356597417312
21.0,24.0,0.00016942148198747077
21.0,25.0,0.00015471024712366513
21.0,26.0,0.00013465648428209525
21.0,27.0,0.00011103928955242387
21.0,28.0,8.632072449228526e-05
21.0,29.0,6.301123060963761e-05
22.0,-30.0,4.123616427648229e-05
22.0,-29.0,5.548499576552366e-05
22.0,-28.0,6.990598107277647e-05
22.0,-27.0,8.303994647560913e-05
22.0,-26.0,9.389563848725324e-05
22.0,-25.0,0.00010229160119437053
22.0,-24.0,0.00010880213923977698
22.0,-23.0,0.000114324447689991
22.0,-22.0,0.00011952589955142916
22.0,-21.0,0.0001244995767414208
22.0,-20.0,0.00012879678732450052
22.0,-19.0,0.00013174914625122894
22.0,-18.0,0.00013284498390646717
22.0,-17.0,0.00013197799746337592
22.0,-16.0,0.0001295437996036125
22.0,-15.0,0.0001264473522428996
22.0,-14.0,0.000124030236704453
22.0,-13.0,0.0001238305631356826
22.0,-12.0,0.00012710525766922704
22.0,-11.0,0.00013421483789212394
22.0,-10.0,0.00014416731778753146
22.0,-9.0,0.00015465670289747919
22.0,-8.0,0.00016273413619350552
22.0,-7.0,0.00016591213833461594
22.0,-6.0,0.0001632275400183116
22.0,-5.0,0.00015574994198624538
22.0,-4.0,0.00014625671358119643
22.0,-3.0,0.00013818453157796428
22.0,-2.0,0.00013430796924602566
22.0,-1.0,0.00013571376102087181
22.0,0.0,0.00014148524128122572
22.0,1.0,0.00014917926573065126
22.0,2.0,0.00015584123738498617
22.0,3.0,0.00015911299771041945
22.0,4.0,0.000158000037860525
22.0,5.0,0.00015304124060724753
22.0,6.0,0.0001458802915685836
22.0,7.0,0.00013847899395818484
22.0,8.0,0.0001323505620535477
22.0,9.0,0.00012815775088789128
22.0,10.0,0.00012581221957108638
22.0,11.0,0.00012492710485954056
22.0,12.0,0.00012528618210830934
22.0,13.0,0.00012702873908508833
22.0,14.0,0.00013048197467593114
22.0,15.0,0.00013582515948543534
22.0,16.0,0.00014285466409137424
22.0,17.0,0.00015099235517084786
22.0,18.0,0.00015946804948917823
22.0,19.0,0.00016748704700056343
22.0,20.0,0.00017424635091813624
22.0,21.0,0.0001788230990560767
22.0,22.0,0.0001800899286010566
22.0,23.0,0.0001768181665970986
22.0,24.0,0.00016801144799392142
22.0,25.0,0.00015334967280489
22.0,26.0,0.0001335191543715803
22.0,27.0,0.0001102276111579878
22.0,28.0,8.584731672714114e-05
22.0,29.0,6.281598732706243e-05
23.0,-30.0,4.1299484835824814e-05
23.0,-29.0,5.5599592179853325e-05
23.0,-28.0,7.008346375494735e-05
23.0,-27.0,8.328131004747168e-05
23.0,-26.0,9.418627211385412e-05
23.0,-25.0,0.00010260027487611125
23.0,-24.0,0.00010908560046267297
23.0,-23.0,0.00011453728596000928
23.0,-22.0,0.00011963318294866776
23.0,-21.0,0.0001244883699970673
23.0,-20.0,0.00012868270078238538
23.0,-19.0,0.00013157558745201015
23.0,-18.0,0.0001326750227141901
23.0,-17.0,0.0001318804811455093
23.0,-16.0,0.0001295758565688886
23.0,-15.0,0.00012663538689104036
23.0,-14.0,0.00012435256733254405
23.0,-13.0,0.00012420757503069243
23.0,-12.0,0.00012740513976154343
23.0,-11.0,0.00013428060678892737
23.0,-10.0,0.00014386192552911131
23.0,-9.0,0.00015391127194845452
23.0,-8.0,0.0001615781743618841
23.0,-7.0,0.00016447073685166752
23.0,-6.0,0.00016168734350199433
23.0,-5.0,0.00015431231415266182
23.0,-4.0,0.00014510080922014752
23.0,-3.0,0.00013745148379194864
23.0,-2.0,0.00013409916685831952
23.0,-1.0,0.0001360861166181228
23.0,0.0,0.0001424330744189343
23.0,1.0,0.0001506107305417777
23.0,2.0,0.0001575715498115634
23.0,3.0,0.00016089354252624477
23.0,4.0,0.00015958176724278298
23.0,5.0,0.00015424706404238068
23.0,6.0,0.00014665221961630864
23.0,7.0,0.00013887860916766005
23.0,8.0,0.00013251671248216173
23.0,9.0,0.0001282456843729991
23.0,10.0,0.00012594188767833412
23.0,11.0,0.00012515679578415886
23.0,12.0,0.00012561219980217474
23.0,13.0,0.00012740250174433248
23.0,14.0,0.00013083436260583224
23.0,15.0,0.00013608964471945048
23.0,16.0,0.00014298203448228386
23.0,17.0,0.00015095196070044807
23.0,18.0,0.00015923656106969143
23.0,19.0,0.0001670345939013931
23.0,20.0,0.00017353468290507988
23.0,21.0,0.0001778243612416669
23.0,22.0,0.00017881915006499657
23.0,23.0,0.0001753585473575524
23.0,24.0,0.00016651117946609082
23.0,25.0,0.00015198485110951633
23.0,26.0,0.00013243879907179492
23.0,27.0,0.00010950836706756721
23.0,28.0,8.547915860104128e-05
23.0,29.0,6.272167419143514e-05
24.0,-30.0,4.135164625267789e-05
24.0,-29.0,5.570375295530831e-05
24.0,-28.0,7.025345983204243e-05
24.0,-27.0,8.351989615686932e-05
24.0,-26.0,9.447910386700795e-05
24.0,-25.0,0.00010291415356634674
24.0,-24.0,0.00010937308451992883
24.0,-23.0,0.00011474754582927738
24.0,-22.0,0.00011972640311764525
24.0,-21.0,0.00012444922185918264
24.0,-20.0,0.00012852830425051835
24.0,-19.0,0.00013135507137836767
24.0,-18.0,0.00013246040254443213
24.0,-17.0,0.00013175063867457474
24.0,-16.0,0.00012959608021654507
24.0,-15.0,0.00012683499532024076
24.0,-14.0,0.00012470447035255124
24.0,-13.0,0.00012461687229744963
24.0,-12.0,0.00012771641043203202
24.0,-11.0,0.00013431063584087077
24.0,-10.0,0.00014345389858526228
24.0,-9.0,0.00015299231744137043
24.0,-8.0,0.0001601945480066999
24.0,-7.0,0.0001627821482103676
24.0,-6.0,0.00015992217781086906
24.0,-5.0,0.0001527061942188729
24.0,-4.0,0.0001438474183773353
24.0,-3.0,0.00013668206786594502
24.0,-2.0,0.00013388538916349194
24.0,-1.0,0.00013644687073281653
24.0,0.0,0.00014333001529335867
24.0,1.0,0.00015193527329037193
24.0,2.0,0.0001591420870258026
24.0,3.0,0.00016248125956653517
24.0,4.0,0.00016096560034858487
24.0,5.0,0.00015527639323966095
24.0,6.0,0.00014728689703938087
24.0,7.0,0.00013918695239553358
24.0,8.0,0.00013263490344561434
24.0,9.0,0.00012832046784479943
24.0,10.0,0.00012608166029749683
24.0,11.0,0.00012540581107037014
24.0,12.0,0.0001259490574154015
24.0,13.0,0.00012775623238475036
24.0,14.0,0.00013111017829374715
24.0,15.0,0.00013619703074461276
24.0,16.0,0.00014285709467540695
24.0,17.0,0.00015056605787332962
24.0,18.0,0.00015858861468821134
24.0,19.0,0.00016613445590556988
24.0,20.0,0.00017239250157334218
24.0,21.0,0.0001764575938193423
24.0,22.0,0.00017727469952253812
24.0,23.0,0.00017373257579042213
24.0,24.0,0.00016494636357299082
24.0,25.0,0.00015063821511989862
24.0,26.0,0.00013143349991809704
24.0,27.0,0.00010889463935775466
24.0,28.0,8.522444902779416e-05
24.0,29.0,6.273245192298442e-05
25.0,-30.0,4.139062890677719e-05
25.0,-29.0,5.579413487865084e-05
25.0,-28.0,7.041114318468668e-05
25.0,-27.0,8.374958112188718e-05
25.0,-26.0,9.476734767910147e-05
25.0,-25.0,0.00010322685119895545
25.0,-24.0,0.0001096599151936796
25.0,-23.0,0.00011495351173684724
25.0,-22.0,0.00011980764690431843
25.0,-21.0,0.00012438816605447035
25.0,-20.0,0.00012834288782626085
25.0,-19.0,0.00013109867533159472
25.0,-18.0,0.0001322119827092424
25.0,-17.0,0.00013159695726610763
25.0,-16.0,0.00012960876370210315
25.0,-15.0,0.00012704530963208977
25.0,-14.0,0.00012508028765048586
25.0,-13.0,0.00012505000545488733
25.0,-12.0,0.0001280313365534833
25.0,-11.0,0.0001343022245234593
25.0,-10.0,0.0001429494633519409
25.0,-9.0,0.00015191708737388753
25.0,-8.0,0.0001586108991398821
25.0,-7.0,0.00016088107598887536
25.0,-6.0,0.0001579687486218593
25.0,-5.0,0.000150964932243453
25.0,-4.0,0.00014252204346553495
25.0,-3.0,0.00013589078333478707
25.0,-2.0,0.00013366822404490308
25.0,-1.0,0.00013678389447902136
25.0,0.0,0.0001441507199011385
25.0,1.0,0.00015311659920833097
25.0,2.0,0.00016050981051432078
25.0,3.0,0.0001638319090934361
25.0,4.0,0.0001621115601580884
25.0,5.0,0.0001560972495096082
25.0,6.0,0.0001477612725536938
25.0,7.0,0.00013938803741109576
25.0,8.0,0.000132692613400209
25.0,9.0,0.00012836927801770318
25.0,10.0,0.00012621594427003792
25.0,11.0,0.0001256555435984879
25.0,12.0,0.00012627733457348185
25.0,13.0,0.00012807385963055964
25.0,14.0,0.0001313017253280523
25.0,15.0,0.0001361523886853203
25.0,16.0,0.00014249995897826123
25.0,17.0,0.00014986904380175805
25.0,18.0,0.0001575691780488605
25.0,19.0,0.0001648366246506778
25.0,20.0,0.00017086911578074882
25.0,21.0,0.00017476703717494454
25.0,22.0,0.0001754933796646928
25.0,23.0,0.00017196906738361115
25.0,24.0,0.00016333837976599495
25.0,25.0,0.00014932465110394696
25.0,26.0,0.000130512621221484
25.0,27.0,0.00010839124652485401
25.0,28.0,8.508453435768522e-05
25.0,29.0,6.284736680973557e-05
26.0,-30.0,4.1414328387441995e-05
26.0,-29.0,5.586723720154868e-05
26.0,-28.0,7.05514369706371e-05
26.0,-27.0,8.396389155021069e-05
26.0,-26.0,9.504378691968076e-05
26.0,-25.0,0.00010353151568094208
26.0,-24.0,0.00010994098094686292
26.0,-23.0,0.00011515313382053969
26.0,-22.0,0.00011987881949356759
26.0,-21.0,0.00012431121856881056
26.0,-20.0,0.0001281358463633518
26.0,-19.0,0.00013081761258462756
26.0,-18.0,0.0001319406684221365
26.0,-17.0,0.0001314277632397189
26.0,-16.0,0.00012961776437986515
26.0,-15.0,0.0001272647775911191
26.0,-14.0,0.00012547358483243614
26.0,-13.0,0.00012549795133023035
26.0,-12.0,0.00012834220552246375
26.0,-11.0,0.00013425367557988948
26.0,-10.0,0.0001423570738387292
26.0,-9.0,0.00015070623882256564
26.0,-8.0,0.00015685907101715307
26.0,-7.0,0.00015880654788615756
26.0,-6.0,0.00015586745340153042
26.0,-5.0,0.00014912435337887522
26.0,-4.0,0.00014115124900192575
26.0,-3.0,0.00013509205820820593
26.0,-2.0,0.00013344873102525963
26.0,-1.0,0.00013708493417124602
26.0,0.0,0.00014487089643304435
26.0,1.0,0.00015412109584480902
26.0,2.0,0.0001616360055310131
26.0,3.0,0.000164906806573677
26.0,4.0,0.00016298576460775085
26.0,5.0,0.0001566835117823907
26.0,6.0,0.00014805723372193292
26.0,7.0,0.00013946943029208414
26.0,8.0,0.00013267928118903903
26.0,9.0,0.00012837972483775993
26.0,10.0,0.0001263283918840043
26.0,11.0,0.00012588607711718275
26.0,12.0,0.00012657668915537593
26.0,13.0,0.00012833998566668214
26.0,14.0,0.0001314048883629753
26.0,15.0,0.0001359683892247629
26.0,16.0,0.00014194287281655218
26.0,17.0,0.00014891154353015223
26.0,18.0,0.0001562420344562494
26.0,19.0,0.00016321013204599738
26.0,20.0,0.00016903043512485154
26.0,21.0,0.00017280883679771542
26.0,22.0,0.00017351795459129502
26.0,23.0,0.00017009687785411048
26.0,24.0,0.00016170386695520358
26.0,25.0,0.00014805131620732024
26.0,26.0,0.00012967668871879365
26.0,27.0,0.00010799457404098672
26.0,28.0,8.50536645107833e-05
26.0,29.0,6.30600610871131e-05
27.0,-30.0,4.142067337802193e-05
27.0,-29.0,5.5919577337958214e-05
27.0,-28.0,7.066924825969593e-05
27.0,-27.0,8.415628332480555e-05
27.0,-26.0,9.530106444012411e-05
27.0,-25.0,0.00010382108051920175
27.0,-24.0,0.00011021089123267493
27.0,-23.0,0.0001153440379697914
27.0,-22.0,0.00011994147765414815
27.0,-21.0,0.0001242240351192951
27.0,-20.0,0.00012791619830439648
27.0,-19.0,0.00013052268212514044
27.0,-18.0,0.0001316568822245504
27.0,-17.0,0.00013125081051345867
27.0,-16.0,0.00012962628959621746
27.0,-15.0,0.00012749118975433847
27.0,-14.0,0.00012587740783594247
27.0,-13.0,0.00012595151857294523
27.0,-12.0,0.00012864173335313362
27.0,-11.0,0.0001341645208026719
27.0,-10.0,0.000141687282890692
27.0,-9.0,0.00014938325546603526
27.0,-8.0,0.00015497408949795318
27.0,-7.0,0.00015660059859073946
27.0,-6.0,0.00015366098328649968
27.0,-5.0,0.00014722151290952337
27.0,-4.0,0.00013976176678620646
27.0,-3.0,0.00013429984067682792
27.0,-2.0,0.0001332275981145441
27.0,-1.0,0.00013733836093154036
27.0,0.0,0.00014546861659963647
27.0,1.0,0.00015491959791810028
27.0,2.0,0.0001624883084795675
27.0,3.0,0.00016567486893920313
27.0,4.0,0.00016356226149558242
27.0,5.0,0.00015701639803667526
27.0,6.0,0.00014816272629821086
27.0,7.0,0.00013942312381751403
27.0,8.0,0.00013258712108577393
27.0,9.0,0.000128340780017154
27.0,10.0,0.00012640302799053464
27.0,11.0,0.00012607746148525606
27.0,12.0,0.0001268270833081941
27.0,13.0,0.0001285407469730974
27.0,14.0,0.0001314192618930519
27.0,15.0,0.00013566438323091225
27.0,16.0,0.00014122809164121016
27.0,17.0,0.00014775718120542888
27.0,18.0,0.00015468580431939242
27.0,19.0,0.00016133887107896077
27.0,20.0,0.00016695518350663222
27.0,21.0,0.0001706481207427292
27.0,22.0,0.000171395318466305
27.0,23.0,0.00016814411578677503
27.0,24.0,0.0001600547218924512
27.0,25.0,0.00014681807325294378
27.0,26.0,0.00012891794113750223
27.0,27.0,0.00010769302972443694
27.0,28.0,8.511926370569859e-05
27.0,29.0,6.335886679644858e-05
28.0,-30.0,4.140776394266661e-05
28.0,-29.0,5.594789327466841e-05
28.0,-28.0,7.075973540735909e-05
28.0,-27.0,8.432045835272004e-05
28.0,-26.0,9.553201400440905e-05
28.0,-25.0,0.00010408856021575543
28.0,-24.0,0.00011046417849702066
28.0,-23.0,0.00011552358425040229
28.0,-22.0,0.00011999671602163048
28.0,-21.0,0.00012413162907249305
28.0,-20.0,0.00012769217495504678
28.0,-19.0,0.00013022380011468553
28.0,-18.0,0.00013137012723101103
28.0,-17.0,0.000131072966547469
28.0,-16.0,0.00012963677752190033
28.0,-15.0,0.0001277217881985068
28.0,-14.0,0.00012628459526335938
28.0,-13.0,0.00012640177169148282
28.0,-12.0,0.00012892344688182375
28.0,-11.0,0.00013403567609176912
28.0,-10.0,0.00014095250563540541
28.0,-9.0,0.00014797373571440945
28.0,-8.0,0.00015299301381433038
28.0,-7.0,0.00015430684198947486
28.0,-6.0,0.00015139285102176736
28.0,-5.0,0.0001452934216480208
28.0,-4.0,0.00013837961042339252
28.0,-3.0,0.00013352721954524528
28.0,-2.0,0.00013300531495331175
28.0,-1.0,0.00013753388631502014
28.0,0.0,0.00014592550831459244
28.0,1.0,0.000155488928165864
28.0,2.0,0.00016304240524291964
28.0,3.0,0.00016611424950975878
28.0,4.0,0.00016382440990600033
28.0,5.0,0.00015708549901802902
28.0,6.0,0.00014807247668248162
28.0,7.0,0.00013924609942175302
28.0,8.0,0.00013241172697282325
28.0,9.0,0.0001282435949149269
28.0,10.0,0.0001264253468504296
28.0,11.0,0.000126211000975715
28.0,12.0,0.0001270100143005664
28.0,13.0,0.0001286646109794058
28.0,14.0,0.00013134808552451078
28.0,15.0,0.0001352651126625869
