id,x,y,z,2dKDE,3dKDE
6.0,32.637814,1.733146,-3.212582,0.00016012890846429814,3.4081660854507444e-05
6.0,32.609005,1.738111,-3.21603,0.00016018450942614895,3.4017745528726423e-05
6.0,32.5,1.758656,-3.221114,0.0001604030594835934,3.393611892941821e-05
6.0,32.476547,1.763779,-3.223087,0.0001604536971482309,3.389950837087114e-05
6.0,32.190342,1.848015,-3.244633,0.00016117752860073377,3.347601749828268e-05
6.0,32.109406,1.870993,-3.241902,0.00016137067762559266,3.3544033386104275e-05
6.0,32.0,1.892038,-3.248001,0.0001615733858964481,3.3425559242195866e-05
6.0,31.777481,1.959193,-3.26855,0.00016209932979166958,3.2974027512912e-05
6.0,31.586134,2.015951,-3.265926,0.00016252535195861273,3.30360259154524e-05
6.0,31.5,2.032747,-3.271826,0.00016266829730669975,3.290495626599227e-05
6.0,31.371111,2.071046,-3.286458,0.0001629392864004593,3.2558093970343316e-05
6.0,31.063866,2.167089,-3.288914,0.0001635667929849351,3.247104899221475e-05
6.0,31.0,2.179689,-3.294178,0.0001636584554283447,3.2342469584195486e-05
6.0,30.975592,2.186939,-3.297303,0.00016370334539315127,3.2264205288137755e-05
6.0,30.893759,2.214137,-3.299964,0.0001638630628860464,3.218616530212688e-05
6.0,30.727545,2.267715,-3.30863,0.0001641661385576044,3.1943648121701824e-05
6.0,30.585924,2.314451,-3.314009,0.00016441293518302876,3.177863155155043e-05
6.0,30.542696,2.327501,-3.310765,0.00016448092732364864,3.1848782162891534e-05
6.0,30.5,2.336758,-3.311759,0.00016453394253443255,3.181730752250837e-05
6.0,30.193686,2.437478,-3.328776,0.000164997930245117,3.130123780210654e-05
6.0,30.033388,2.487983,-3.320373,0.00016520562439665014,3.145705747736769e-05
6.0,30.0,2.495226,-3.321498,0.00016523725678290133,3.142010706527711e-05
6.0,29.806133,2.557527,-3.335653,0.00016546202835649143,3.09873368044517e-05
6.0,29.52685,2.651228,-3.327124,0.00016574251422867413,3.107195599766534e-05
6.0,29.5,2.657078,-3.328414,0.00016575964367741304,3.1029647600590155e-05
6.0,29.428284,2.680048,-3.335048,0.00016581781406930403,3.0827123466319845e-05
6.0,29.231018,2.750305,-3.332975,0.00016596795463112506,3.0766661066559874e-05
6.0,29.169518,2.771652,-3.333732,0.00016600661708119862,3.0711138809677055e-05
6.0,29.059534,2.8108,-3.33348,0.00016606856078485837,3.064865344395185e-05
6.0,29.024567,2.821951,-3.32948,0.00016608434558009657,3.072761498315969e-05
6.0,29.0,2.827694,-3.329191,0.00016609239467889428,3.0722492751169994e-05
6.0,28.684662,2.937607,-3.334191,0.00016619121542037216,3.0382343740558185e-05
6.0,28.53414,2.988184,-3.319599,0.00016620594140714785,3.063281314434883e-05
6.0,28.5,2.996229,-3.319468,0.0001662054818174905,3.061517388546736e-05
6.0,28.31461,3.059716,-3.325114,0.00016619240099755044,3.0332653560608126e-05
6.0,28.048744,3.155603,-3.304522,0.00016611850219708764,3.059755363598298e-05
6.0,28.0,3.167195,-3.304938,0.00016610105766033111,3.055287195839147e-05
6.0,27.953909,3.182626,-3.307204,0.00016608061017086136,3.0459220351635163e-05
6.0,27.847483,3.222751,-3.300722,0.00016602292026049407,3.0509714742761384e-05
6.0,27.701942,3.275589,-3.295741,0.00016592808229867046,3.04849322668365e-05
6.0,27.599342,3.313051,-3.29066,0.0001658490949786152,3.0499321265551285e-05
6.0,27.567261,3.323932,-3.285409,0.00016582348097599685,3.058756671903653e-05
6.0,27.5,3.340917,-3.281925,0.00016577521789424164,3.060978556094573e-05
6.0,27.238111,3.436561,-3.273912,0.00016550927800459904,3.051071094334387e-05
6.0,27.098766,3.486567,-3.252886,0.000165344249418142,3.081350955760665e-05
6.0,27.0,3.511722,-3.248301,0.0001652400715755844,3.08184442441997e-05
6.0,26.881538,3.553916,-3.246054,0.00016507921975515984,3.073144866859012e-05
6.0,26.645716,3.642355,-3.214349,0.00016471159198770316,3.1090040531562836e-05
6.0,26.637022,3.645565,-3.213397,0.00016469723979558204,3.109812368448441e-05
6.0,26.533184,3.671896,-3.210349,0.00016455647994431086,3.105394331699388e-05
6.0,26.5,3.680497,-3.206635,0.000164509726613743,3.1092044978596294e-05
6.0,26.233027,3.779526,-3.181687,0.00016401269626873028,3.122534994788083e-05
6.0,26.187857,3.79487,-3.176638,0.0001639277116889836,3.126231124546293e-05
6.0,26.175335,3.799438,-3.173849,0.0001639027994443323,3.1296704838069495e-05
6.0,26.0,3.847331,-3.154281,0.0001636008510990858,3.144984542113126e-05
6.0,25.836655,3.909141,-3.140075,0.00016323815432536942,3.147534866495914e-05
6.0,25.729902,3.950204,-3.117521,0.00016298715482483336,3.169884472656635e-05
6.0,25.5,4.01272,-3.091959,0.00016253000941890967,3.1837767644125444e-05
6.0,25.490183,4.016203,-3.091248,0.00016250640961599778,3.183580799799291e-05
6.0,25.473642,4.022908,-3.08798,0.00016246286785551027,3.1861324336204865e-05
6.0,25.289242,4.091997,-3.056267,0.00016198896987591502,3.206880030078316e-05
6.0,25.148232,4.127458,-3.042047,0.0001616934670911308,3.2112902769238136e-05
6.0,25.0,4.168315,-3.011532,0.00016135697966379578,3.233964548247608e-05
6.0,24.854122,4.222082,-2.989292,0.00016094913608521798,3.2419475120627184e-05
6.0,24.808065,4.232175,-2.984308,0.00016085252597280325,3.2434175655283973e-05
6.0,24.622913,4.283463,-2.943513,0.0001604019989671553,3.2681088705600476e-05
6.0,24.5,4.319695,-2.918384,0.00016008412708012703,3.2799472759621214e-05
6.0,24.47184,4.33,-2.915441,0.0001599998071686353,3.279504713927945e-05
6.0,24.433502,4.348474,-2.907352,0.00015986049679244706,3.281599392295084e-05
6.0,24.429447,4.349664,-2.906512,0.00015984980208903388,3.281960021760664e-05
6.0,24.13133,4.42239,-2.84543,0.0001591292723664504,3.307225294021148e-05
6.0,24.109911,4.430453,-2.83871,0.00015906072124253449,3.309804142905749e-05
6.0,24.025482,4.464033,-2.812405,0.00015877820944514023,3.318482572532592e-05
6.0,24.0,4.468183,-2.804096,0.0001587261779823481,3.322185500075474e-05
6.0,23.788946,4.506116,-2.768481,0.00015826979282231604,3.3316993784466344e-05
6.0,23.608381,4.59969,-2.726832,0.00015751390063824472,3.332077830600018e-05
6.0,23.5,4.601427,-2.67219,0.00015737649066636846,3.348647668023345e-05
6.0,23.477568,4.601577,-2.671546,0.00015734900193509652,3.349105948486663e-05
6.0,23.4356,4.618661,-2.665887,0.0001571976668458767,3.3479987246569105e-05
6.0,23.202343,4.695345,-2.629839,0.00015645560081056585,3.345812793899822e-05
6.0,23.128189,4.685201,-2.601711,0.00015642695634188904,3.351601234154191e-05
6.0,23.0,4.720369,-2.537711,0.00015605577163155926,3.34591432861492e-05
6.0,22.80702,4.774786,-2.521786,0.0001554822181980062,3.3446461143627005e-05
6.0,22.795347,4.77322,-2.519309,0.00015547727341376746,3.3449354483702284e-05
6.0,22.691483,4.787403,-2.48287,0.000155259236657283,3.3387610143100076e-05
6.0,22.5,4.817406,-2.419816,0.00015483044257020822,3.3195428833144074e-05
6.0,22.450142,4.830854,-2.41855,0.00015468343125353453,3.320994874694031e-05
6.0,22.414745,4.850207,-2.410585,0.0001545181141579342,3.3170161091560124e-05
6.0,22.343021,4.858685,-2.395588,0.00015437311736101115,3.312572564143529e-05
6.0,22.076818,4.88559,-2.343846,0.00015385903732490928,3.295078835743444e-05
6.0,22.019415,4.905136,-2.322581,0.00015366269614604618,3.280674310097416e-05
6.0,22.005522,4.910466,-2.31688,0.0001536114050583008,3.276429022846217e-05
6.0,22.0,4.910047,-2.314731,0.00015360670049762866,3.275028574958993e-05
6.0,21.697453,4.941476,-2.27656,0.00015300925059876197,3.264198354060472e-05
6.0,21.583813,4.965106,-2.236065,0.0001527109772231955,3.229181448887257e-05
6.0,21.5,4.957178,-2.219182,0.0001526453302663845,3.2177122595223714e-05
6.0,21.305794,4.979601,-2.203771,0.00015224282964474716,3.217143579566411e-05
6.0,21.160591,4.99318,-2.15681,0.0001519600102687452,3.166823917036896e-05
6.0,21.0,4.981395,-2.147728,0.00015180507587429963,3.171337440984586e-05
6.0,20.884197,4.998029,-2.141711,0.00015154328624680132,3.174312236257634e-05
6.0,20.716919,4.996651,-2.098665,0.00015131300644095628,3.1234716046123686e-05
6.0,20.5,4.99078,-2.109775,0.00015103353279717242,3.1666117931567606e-05
6.0,20.424597,5.003613,-2.105729,0.00015085087697566533,3.1680130333386534e-05
6.0,20.251804,4.990378,-2.062654,0.00015067228355761247,3.112709058724435e-05
6.0,20.0,4.992645,-2.095304,0.00015028644416975349,3.19819088839309e-05
6.0,19.939781,5.004833,-2.091303,0.0001501301958944148,3.1978844348125025e-05
6.0,19.762819,4.981731,-2.051283,0.00014998945213320563,3.147189983644595e-05
6.0,19.5,4.995299,-2.09667,0.00014952001490334933,3.255099824830502e-05
6.0,19.44149,5.007702,-2.092478,0.00014936647196107233,3.254347688296353e-05
6.0,19.258871,4.976511,-2.055359,0.00014924885576610137,3.210828723008575e-05
6.0,19.0,4.994953,-2.110518,0.00014875836447608552,3.3298103941775385e-05
6.0,18.923777,5.007591,-2.11065,0.0001485783859307804,3.337631280236121e-05
6.0,18.725338,4.975852,-2.089974,0.00014842837436837664,3.327009393420854e-05
6.0,18.5,4.991882,-2.148007,0.00014800251617082014,3.4314342550806734e-05
6.0,18.374504,5.002609,-2.156408,0.00014775782877050168,3.4531702090350496e-05
6.0,18.164936,4.995261,-2.152324,0.00014746834732237376,3.468291102791882e-05
6.0,18.0,4.9969,-2.178885,0.00014720579943323532,3.511683911408743e-05
6.0,17.846117,5.007108,-2.190319,0.00014692233265207794,3.5352960914559914e-05
6.0,17.631166,5.009747,-2.187183,0.00014657999684118258,3.550624571673271e-05
6.0,17.5,5.007922,-2.202504,0.00014638655230855705,3.5738227423789445e-05
6.0,17.333334,5.018351,-2.215029,0.00014608663688856584,3.595132921226719e-05
6.0,17.108156,5.026949,-2.210936,0.00014570769200195657,3.6092797769638096e-05
6.0,17.0,5.024586,-2.22107,0.00014555360588626342,3.6232311205272464e-05
6.0,16.832561,5.035253,-2.233138,0.00014525720073320562,3.640343221266588e-05
6.0,16.5933,5.048109,-2.22627,0.00014484740011947746,3.653098371478318e-05
6.0,16.5,5.045601,-2.233452,0.00014471855985196124,3.6622042269767916e-05
6.0,16.341713,5.056033,-2.244973,0.0001444434696988794,3.675194385175566e-05
6.0,16.08279,5.072276,-2.237119,0.00014400192961139653,3.6881410752336754e-05
6.0,16.0,5.070171,-2.243084,0.0001438896067369542,3.6944545207815395e-05
6.0,15.857358,5.079717,-2.253081,0.00014364785476530175,3.703421060665568e-05
6.0,15.577008,5.098537,-2.243088,0.00014317888519170928,3.7165489156794674e-05
6.0,15.5,5.096418,-2.248353,0.00014307769260847535,3.72112353133499e-05
6.0,15.378036,5.104677,-2.257301,0.00014287688406390068,3.7268515300399284e-05
6.0,15.074886,5.127021,-2.245279,0.00014237890604347072,3.740370899088687e-05
6.0,15.0,5.12491,-2.25037,0.00014228360915979842,3.743768235650942e-05
6.0,14.904018,5.131235,-2.257679,0.00014213141539012427,3.7469155458070424e-05
6.0,14.574512,5.154587,-2.245664,0.00014161186653240284,3.760927311289587e-05
6.0,14.5,5.152404,-2.250756,0.00014152038163613398,3.7633340289795105e-05
6.0,14.431139,5.156934,-2.256005,0.00014141507828451487,3.764691357474096e-05
6.0,14.076545,5.183182,-2.243567,0.00014087287292993832,3.778737250186692e-05
6.0,14.0,5.180779,-2.24912,0.0001407826871891582,3.7802495667368574e-05
6.0,13.961076,5.183467,-2.252277,0.00014072501225655755,3.780504132036988e-05
6.0,13.595729,5.211356,-2.240661,0.00014018505156220348,3.7935896226495796e-05
6.0,13.5797,5.21261,-2.240309,0.00014016166714543986,3.794095648034919e-05
6.0,13.562819,5.212072,-2.241395,0.00014014251967277576,3.794323341631912e-05
6.0,13.5,5.210243,-2.245964,0.0001400708897793289,3.794809649445358e-05
6.0,13.493675,5.210674,-2.246492,0.00014006190590091556,3.794778959403054e-05
6.0,13.432973,5.215307,-2.244709,0.00013997450805105377,3.796782504814108e-05
6.0,13.082044,5.242636,-2.23789,0.0001394770361084906,3.806573304830017e-05
6.0,13.028309,5.240836,-2.241633,0.00013941877023168912,3.806521917002356e-05
6.0,13.0,5.239883,-2.241113,0.0001393881452442266,3.80744214024708e-05
6.0,12.585567,5.271807,-2.234254,0.00013882524320912195,3.816872367895844e-05
6.0,12.563944,5.271072,-2.235816,0.0001388027480799218,3.8166217520637644e-05
6.0,12.5,5.268854,-2.234736,0.00013873647589929285,3.8184127510889216e-05
6.0,12.204021,5.29134,-2.230401,0.00013835087566081505,3.823752462915354e-05
6.0,12.097889,5.298392,-2.228757,0.00013821773819734144,3.825590323887336e-05
6.0,12.091703,5.298854,-2.227919,0.00013820989276541837,3.8260591252132685e-05
6.0,12.0,5.296007,-2.226535,0.00013811779883684698,3.8281589702521774e-05
6.0,11.629461,5.325565,-2.223997,0.0001376548886351128,3.831432191871452e-05
6.0,11.599404,5.327797,-2.21997,0.00013761845110937102,3.833735718104087e-05
6.0,11.5,5.324377,-2.218836,0.00013752349780541152,3.835421102588587e-05
6.0,11.160113,5.350667,-2.218066,0.00013711925163707449,3.83597668410148e-05
6.0,11.107821,5.354835,-2.211281,0.00013705795829597846,3.8398692525676576e-05
6.0,11.0,5.351375,-2.210602,0.00013695855509352373,3.840899320328988e-05
6.0,10.691997,5.375813,-2.210908,0.00013660675566287437,3.8392714260514525e-05
6.0,10.617385,5.381588,-2.201409,0.0001365233892927018,3.8446856879015474e-05
6.0,10.5,5.377965,-2.201201,0.00013641913608285935,3.8449715181236136e-05
6.0,10.224241,5.399863,-2.202255,0.0001361175167629265,3.841742372422229e-05
6.0,10.128207,5.407317,-2.190238,0.00013601463706940136,3.848410543503169e-05
6.0,10.0,5.403378,-2.190185,0.0001359050446428396,3.848082447547743e-05
6.0,9.755749,5.422802,-2.193225,0.0001356488692072123,3.842744624899984e-05
6.0,9.638829,5.432322,-2.179273,0.00013552785111397517,3.850175698375422e-05
6.0,9.5,5.428182,-2.180373,0.00013541322244244229,3.8484858920592067e-05
6.0,9.288333,5.445893,-2.183239,0.0001351985265416851,3.842666493935546e-05
6.0,9.150337,5.457638,-2.167394,0.0001350603783041452,3.850640508860892e-05
6.0,9.0,5.453449,-2.168936,0.0001349399832295153,3.847955708856447e-05
6.0,8.820848,5.468054,-2.172372,0.0001347658325048554,3.84160982158468e-05
6.0,8.662088,5.481687,-2.155264,0.00013461257512084482,3.849572365205398e-05
6.0,8.5,5.477599,-2.157346,0.00013448616798351817,3.845733118531907e-05
6.0,8.353703,5.489993,-2.160926,0.0001343483265889859,3.8393792166789525e-05
6.0,8.175027,5.506045,-2.141908,0.0001341807668203895,3.847553765307609e-05
6.0,8.0,5.501751,-2.145141,0.00013404802932509867,3.842121948640934e-05
6.0,7.887587,5.511692,-2.148175,0.00013394505348364514,3.83660033308763e-05
6.0,7.689081,5.529623,-2.127401,0.00013376476959153224,3.844698062611163e-05
6.0,7.5,5.525358,-2.131656,0.00013362454802194048,3.83771796499542e-05
6.0,7.421726,5.532224,-2.133962,0.00013355512702373378,3.833509820969167e-05
6.0,7.203749,5.552803,-2.11226,0.00013336181049250143,3.840721267232341e-05
6.0,7.0,5.548392,-2.117266,0.0001332138959753055,3.8323666260888906e-05
6.0,6.956405,5.552319,-2.118746,0.0001331761746667863,3.8297730479773576e-05
6.0,6.732372,5.574594,-2.096559,0.0001329813166662247,3.836108682994559e-05
6.0,6.719961,5.575809,-2.095525,0.0001329706241597895,3.836283926821683e-05
6.0,6.668619,5.574897,-2.09687,0.000132933775298843,3.8341351539713346e-05
6.0,6.5,5.571907,-2.101854,0.00013281303133954816,3.826168843855316e-05
6.0,6.492629,5.572611,-2.102137,0.0001328067645581827,3.825692408499689e-05
6.0,6.454095,5.576561,-2.098574,0.00013277372436448567,3.826589234049222e-05
6.0,6.233479,5.598793,-2.08157,0.0001325863862302897,3.828797835952205e-05
6.0,6.029626,5.595632,-2.087524,0.0001324422395815143,3.818829177170022e-05
6.0,6.0,5.594964,-2.085219,0.00013242156753577418,3.819431402175786e-05
6.0,5.748701,5.621094,-2.065858,0.0001322116970348079,3.821229344274233e-05
6.0,5.568637,5.618753,-2.070935,0.00013208563216003885,3.812248963948019e-05
6.0,5.5,5.617677,-2.065539,0.00013203785556791984,3.813397261785041e-05
6.0,5.265213,5.64352,-2.048813,0.00013184398760226928,3.813367268593218e-05
6.0,5.108321,5.642266,-2.054053,0.00013173458586569108,3.804845161786981e-05
6.0,5.0,5.640668,-2.04574,0.0001316599095685379,3.806178021479784e-05
6.0,4.783007,5.664673,-2.030444,0.000131483520962288,3.805409689591805e-05
6.0,4.648163,5.663929,-2.035112,0.00013139002428522327,3.797971458715707e-05
6.0,4.5,5.662398,-2.024198,0.00013128811197996403,3.7989902423021155e-05
6.0,4.302078,5.685556,-2.010758,0.00013112817520056214,3.797361481699005e-05
6.0,4.189112,5.685312,-2.014743,0.000131050061734003,3.7911567244561486e-05
6.0,4.0,5.68454,-2.0008,0.00013091977512865252,3.791780135294362e-05
6.0,3.823417,5.705814,-1.988731,0.00013077811524588932,3.7898409665539375e-05
6.0,3.731426,5.705953,-1.992205,0.0001307145672533733,3.7848435217574064e-05
6.0,3.5,5.705278,-1.975322,0.00013055577462457547,3.784760990417221e-05
6.0,3.345873,5.724598,-1.965551,0.00013043259021186198,3.7822928240875106e-05
6.0,3.273469,5.725073,-1.968388,0.0001303824818887637,3.778498912713727e-05
6.0,3.0,5.725845,-1.947697,0.000130194311632955,3.777776673806761e-05
6.0,2.871573,5.742834,-1.939021,0.00013009166870669588,3.775571039496683e-05
6.0,2.818162,5.743421,-1.941045,0.0001300546491636193,3.773044537850601e-05
6.0,2.5,5.746411,-1.916465,0.00012983482238465701,3.7711082608195314e-05
6.0,2.399829,5.759904,-1.909854,0.00012975506496052758,3.769079521744321e-05
6.0,2.363957,5.760446,-1.911209,0.00012973016918273143,3.7676000271406774e-05
6.0,2.0,5.765396,-1.883139,0.00012947840378540838,3.763962184707037e-05
6.0,1.930263,5.775268,-1.878439,0.00012942278244195473,3.762389976524328e-05
6.0,1.910005,5.775658,-1.879256,0.00012940870628945885,3.761692265838876e-05
6.0,1.5,5.782626,-1.846227,0.00012912512042225166,3.756200640108846e-05
6.0,1.463872,5.787953,-1.843745,0.00012909627624593914,3.755296359378636e-05
6.0,1.456493,5.7881,-1.844011,0.00012909116675345278,3.755116044704315e-05
6.0,1.109393,5.795277,-1.814164,0.00012885105772379623,3.749084847929881e-05
6.0,1.038095,5.796943,-1.808158,0.0001288016961131311,3.7476661370641194e-05
6.0,1.016827,5.797371,-1.806452,0.00012878703704336715,3.747242089693222e-05
6.0,1.003485,5.797688,-1.805324,0.00012877780290824215,3.746967749904555e-05
6.0,1.001535,5.797734,-1.804868,0.0001287764536965023,3.746909670925172e-05
6.0,1.0,5.797585,-1.804749,0.00012877554472538513,3.746890179289815e-05
6.0,0.554357,5.810164,-1.765589,0.00012846643139207342,3.736258754924437e-05
6.0,0.542363,5.810496,-1.762722,0.0001284581448000705,3.73556229595516e-05
6.0,0.5,5.806433,-1.759251,0.0001284332273043298,3.7347750457972004e-05
6.0,0.102075,5.818775,-1.725151,0.0001281583561794288,3.7232192403397385e-05
6.0,0.083138,5.819382,-1.720631,0.00012814530755047632,3.7216027545090385e-05
6.0,0.0,5.811411,-1.713799,0.00012809695848126665,3.719624516125527e-05
6.0,-0.354505,5.822568,-1.684215,0.0001278542896169495,3.707894152515672e-05
6.0,-0.37643,5.823377,-1.678895,0.00012783924385736134,3.705391859674912e-05
6.0,-0.5,5.811548,-1.668804,0.00012776844052469143,3.701882479998039e-05
6.0,-0.814662,5.821496,-1.641988,0.00012755564781505,3.689687705354559e-05
6.0,-0.835794,5.822358,-1.636949,0.0001275412573599012,3.6867414288317354e-05
6.0,-1.0,5.806437,-1.623188,0.00012744915036741017,3.681038985615247e-05
6.0,-1.279409,5.816368,-1.600347,0.00012726217955663467,3.6694946434788055e-05
6.0,-1.296477,5.817029,-1.596363,0.00012725076666501574,3.666741850605265e-05
6.0,-1.5,5.797569,-1.579483,0.00012713913086974052,3.6587883810284913e-05
6.0,-1.75055,5.806139,-1.560081,0.00012697496608298203,3.6483443786008975e-05
6.0,-1.759392,5.806509,-1.558082,0.00012696914279108912,3.6467714361430946e-05
6.0,-1.906558,5.795277,-1.546435,0.00012688803038934053,3.640840683184132e-05
6.0,-2.0,5.788888,-1.539514,0.00012683628558691402,3.6374101674324505e-05
6.0,-2.224925,5.797483,-1.522503,0.00012669147198442695,3.627676294742859e-05
6.0,-2.222437,5.797684,-1.522401,0.00012669279739350387,3.6274783961324655e-05
6.0,-2.5,5.772264,-1.503552,0.00012654930430357824,3.6186642985557723e-05
6.0,-2.693907,5.779965,-1.490485,0.0001264276021019118,3.611530341751477e-05
6.0,-2.711131,5.778655,-1.49124,0.00012641870463377217,3.613068406802624e-05
6.0,-3.0,5.753273,-1.473556,0.00012627481360254062,3.605518234841275e-05
6.0,-3.16795,5.760206,-1.46369,0.0001261725282985986,3.600812912724005e-05
6.0,-3.207535,5.75728,-1.465636,0.0001261529254585249,3.604746015785999e-05
6.0,-3.5,5.7331,-1.449085,0.00012601316224573086,3.598383721907115e-05
6.0,-3.645771,5.739844,-1.440796,0.0001259269506090564,3.5945524068484385e-05
6.0,-3.708154,5.735667,-1.444139,0.00012589726024847127,3.601183360993322e-05
6.0,-4.0,5.713454,-1.428443,0.0001257640068484869,3.595613173061796e-05
6.0,-4.127129,5.719949,-1.421553,0.00012569132249955526,3.59264065752521e-05
6.0,-4.211868,5.714492,-1.426287,0.00012565318128989018,3.601859052760108e-05
6.0,-4.5,5.694409,-1.412684,0.00012552839664732124,3.5984520009369305e-05
6.0,-4.613294,5.700547,-1.407271,0.0001254662595471906,3.59666269234612e-05
6.0,-4.719743,5.694345,-1.413781,0.000125420938638992,3.6085216811978294e-05
6.0,-5.0,5.675745,-1.401596,0.00012530757196457034,3.6063292611125824e-05
6.0,-5.102999,5.68171,-1.396644,0.00012525358467686901,3.604671504316073e-05
6.0,-5.229381,5.675142,-1.404062,0.00012520304407328192,3.61769442560228e-05
6.0,-5.5,5.659449,-1.391991,0.00012510026550854815,3.61512869569289e-05
6.0,-5.594346,5.665222,-1.387712,0.00012505327364218153,3.6138859549797995e-05
6.0,-5.738711,5.658046,-1.396183,0.0001250000842570849,3.6278044482455155e-05
6.0,-6.0,5.643845,-1.384267,0.00012490893374286083,3.624985279638661e-05
6.0,-6.086988,5.649408,-1.380117,0.00012486803069832969,3.623618106650188e-05
6.0,-6.248611,5.642021,-1.38999,0.0001248134480086715,3.6383327667645154e-05
6.0,-6.5,5.629718,-1.378307,0.00012473325988430022,3.635349235143926e-05
6.0,-6.581648,5.635118,-1.374605,0.00012469727675091215,3.634246245890089e-05
6.0,-6.758096,5.627553,-1.384963,0.00012464348583320268,3.648360751675578e-05
6.0,-7.0,5.615829,-1.37364,0.00012457508787594914,3.6453897468949436e-05
6.0,-7.076852,5.621155,-1.369653,0.0001245434597457149,3.643908202207783e-05
6.0,-7.26763,5.613707,-1.380624,0.00012449144848922578,3.6572213690384244e-05
6.0,-7.5,5.603368,-1.368576,0.00012443330226041642,3.653432118116282e-05
6.0,-7.572218,5.608544,-1.36487,0.0001244057881045814,3.6520848230272374e-05
6.0,-7.776617,5.600262,-1.37613,0.0001243580155721402,3.6641335163419185e-05
6.0,-8.0,5.590622,-1.3647,0.00012431011875328954,3.660625800293978e-05
6.0,-8.068534,5.595514,-1.361068,0.0001242863567612085,3.659285115072482e-05
6.0,-8.285213,5.587891,-1.372333,0.00012424232862971352,3.669558929050832e-05
6.0,-8.5,5.579184,-1.360357,0.0001242035795506328,3.6656248032692607e-05
6.0,-8.564357,5.58397,-1.356756,0.00012418320887640555,3.664263468592833e-05
6.0,-8.793692,5.575379,-1.36827,0.00012414572561554113,3.672851083171307e-05
6.0,-9.0,5.567143,-1.35631,0.00012411595598317543,3.668918830436588e-05
6.0,-9.060419,5.571533,-1.352691,0.0001240990148937056,3.667547202187412e-05
6.0,-9.302463,5.562855,-1.364498,0.00012406775670687,3.6742481117540516e-05
6.0,-9.5,5.554943,-1.352618,0.0001240464414008764,3.670409153633991e-05
6.0,-9.556851,5.559288,-1.349008,0.00012403213250832077,3.669072601523967e-05
6.0,-9.809988,5.550443,-1.359554,0.0001240081204083749,3.673220645470055e-05
6.0,-10.0,5.543176,-1.347113,0.00012399384748253524,3.669256209468549e-05
6.0,-10.051671,5.546943,-1.34366,0.00012398278670077578,3.668014921668557e-05
6.0,-10.318085,5.537578,-1.354734,0.00012396673174390154,3.670305638272779e-05
6.0,-10.5,5.530512,-1.342066,0.0001239593812869151,3.6664475348849096e-05
6.0,-10.546908,5.534103,-1.338745,0.00012395062449542348,3.6653098201663845e-05
6.0,-10.82608,5.524484,-1.349578,0.00012394273605715347,3.665380053751071e-05
6.0,-11.0,5.518027,-1.336643,0.000123940940956504,3.6616866625695546e-05
6.0,-11.04187,5.521142,-1.333544,0.0001239345517097488,3.660687076240641e-05
6.0,-11.333137,5.511071,-1.343124,0.00012393547195094727,3.658454195349759e-05
6.0,-11.5,5.504624,-1.330276,0.00012393918704840107,3.6549726271402304e-05
6.0,-11.536019,5.507413,-1.327504,0.0001239346252296504,3.654129714354799e-05
6.0,-11.841482,5.496744,-1.337065,0.0001239447150809986,3.6497271237770233e-05
6.0,-12.0,5.490315,-1.324022,0.00012395318321828405,3.6465168905189034e-05
6.0,-12.030244,5.492673,-1.321542,0.00012395019774313649,3.645830608909998e-05
6.0,-12.348861,5.48271,-1.330308,0.00012396788482280162,3.63920564498254e-05
6.0,-12.5,5.477297,-1.317065,0.0001239790067817927,3.636281534816989e-05
6.0,-12.523864,5.479181,-1.314957,0.00012397726764059976,3.635764258967459e-05
6.0,-12.854402,5.469038,-1.322025,0.00012400367615316368,3.627142359414931e-05
6.0,-13.0,5.464162,-1.308466,0.00012401746917230192,3.624434261188184e-05
6.0,-13.016138,5.465483,-1.306982,0.00012401664403774632,3.624098417207794e-05
6.0,-13.359299,5.454588,-1.312281,0.00012405236826002773,3.61371592982221e-05
6.0,-13.5,5.449334,-1.298245,0.00012406945723760152,3.611169886303493e-05
6.0,-13.507007,5.449915,-1.297555,0.00012406925669667206,3.6110289520971526e-05
6.0,-13.865249,5.438363,-1.301805,0.00012411407678407837,3.598864775489515e-05
6.0,-13.974256,5.43482,-1.290323,0.00012412870517088288,3.5970057223132546e-05
6.0,-13.997442,5.434201,-1.287683,0.00012413170433667675,3.596567233198781e-05
6.0,-14.0,5.433846,-1.287727,0.0001241323928285824,3.5964730017394486e-05
6.0,-14.269511,5.425977,-1.290323,0.00012416949533657445,3.58657014117014e-05
6.0,-14.370168,5.423087,-1.291237,0.00012418392250004997,3.582585275114766e-05
6.0,-14.378536,5.4228,-1.290323,0.00012418519368089835,3.582465401986695e-05
6.0,-14.487594,5.419688,-1.277516,0.00012420120058125064,3.5807394109732924e-05
6.0,-14.5,5.417994,-1.277685,0.00012420466372656795,3.580232035724666e-05
6.0,-14.872847,5.408096,-1.278648,0.00012426135277473894,3.5654033034703494e-05
6.0,-14.97622,5.40569,-1.265776,0.000124277385951006,3.5638390389209905e-05
6.0,-15.0,5.402531,-1.265968,0.00012428415746379776,3.5627949583543175e-05
6.0,-15.373402,5.393188,-1.263952,0.0001243453553859894,3.547436346553853e-05
6.0,-15.462894,5.391148,-1.25202,0.00012436031100450775,3.5460393597790187e-05
6.0,-15.5,5.38616,-1.252059,0.00012437121068132042,3.5443280951806036e-05
6.0,-15.874394,5.377886,-1.249305,0.00012443562861129024,3.528062376133023e-05
